architecture,method,dimension,rounds,local_steps,local_lr,final_train_objective,final_train_ce,final_test_ce,final_test_accuracy,final_macro_accuracy,final_worst_class_accuracy,whole_train_objective,uplink_payload_bits,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,broadcast_total_bits,unicast_hybrid_total_bits,messages,coordinate_events,events_per_message,mean_delta_norm,replay_rounds,checkpoint_rounds,rho,threshold,jump0,jump_exponent,topk_fraction,strom_threshold,init_scale,server_gain,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,point_id,benchmark,role,configuration,seed_index,seed_subset,partition_seed,train_seed,comparison,source_campaign
cifar_cnn,ef_topk,20570,120,5,0.05,1.674202817,1.641058301,1.637008792,0.4123,0.4123,0.206,1.97393144,11618400,11695200,12353504,123573440,24048704,135268640,1200,0,0,0.3441057326,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.359,0.472,0.263,0.206,0.289,0.417,0.614,0.473,0.569,0.461,cifar_ef_traffic,cifar_cnn,,0.01,3,,3800,83800,traffic-matched,p14
cifar_cnn,ef_topk,20570,120,5,0.05,1.654446954,1.621339734,1.633822955,0.4117,0.4117,0.214,1.963728219,11618400,11695200,12353504,123573440,24048704,135268640,1200,0,0,0.342000888,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.487,0.569,0.222,0.214,0.317,0.383,0.576,0.455,0.42,0.474,cifar_ef_traffic,cifar_cnn,,0.01,4,,3900,83900,traffic-matched,p14
cifar_cnn,ef_topk,20570,120,5,0.05,1.660127181,1.62696062,1.621279132,0.418,0.418,0.237,1.963088914,11618400,11695200,12353504,123573440,24048704,135268640,1200,0,0,0.342966567,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.524,0.599,0.275,0.253,0.237,0.396,0.584,0.495,0.397,0.42,cifar_ef_traffic,cifar_cnn,,0.01,5,,4000,84000,traffic-matched,p14
cifar_cnn,ef_topk,20570,120,5,0.05,1.662644751,1.62947605,1.634500256,0.4118,0.4118,0.245,1.962323789,11618400,11695200,12353504,123573440,24048704,135268640,1200,0,0,0.342281274,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.442,0.582,0.278,0.245,0.29,0.378,0.539,0.453,0.464,0.447,cifar_ef_traffic,cifar_cnn,,0.01,6,,4100,84100,traffic-matched,p14
cifar_cnn,ef_topk,20570,120,5,0.05,1.653677905,1.620507251,1.633275598,0.4149,0.4149,0.24,1.961530357,11618400,11695200,12353504,123573440,24048704,135268640,1200,0,0,0.3416721365,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.476,0.517,0.245,0.24,0.314,0.373,0.518,0.494,0.429,0.543,cifar_ef_traffic,cifar_cnn,,0.01,7,,4200,84200,traffic-matched,p14
cifar_cnn,ef_topk,20570,120,5,0.05,1.668412103,1.635256421,1.633175659,0.4137,0.4137,0.23,1.970271289,11618400,11695200,12353504,123573440,24048704,135268640,1200,0,0,0.3440780092,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.473,0.569,0.23,0.28,0.235,0.396,0.55,0.515,0.422,0.467,cifar_ef_traffic,cifar_cnn,,0.01,8,,4300,84300,traffic-matched,p14
cifar_cnn,ef_topk,20570,120,5,0.05,1.667247169,1.634182483,1.645673917,0.4102,0.4102,0.233,1.970339232,11618400,11695200,12353504,123573440,24048704,135268640,1200,0,0,0.340698173,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.497,0.565,0.323,0.233,0.285,0.329,0.55,0.423,0.403,0.494,cifar_ef_traffic,cifar_cnn,,0.01,9,,4400,84400,traffic-matched,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.657768079,1.624004895,1.640652771,0.4122,0.4122,0.281,1.977184685,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3502328324,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.465,0.521,0.323,0.301,0.281,0.34,0.506,0.491,0.481,0.413,cifar_sign_quality,cifar_cnn,,fixed,0,,3500,83500,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.669045196,1.635305164,1.630909189,0.4176,0.4176,0.23,1.981431506,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3473563954,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.482,0.52,0.23,0.238,0.303,0.432,0.501,0.481,0.446,0.543,cifar_sign_quality,cifar_cnn,,fixed,1,,3600,83600,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.684654706,1.650833875,1.647080035,0.4163,0.4163,0.221,2.005296748,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3490770174,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.508,0.532,0.221,0.246,0.282,0.43,0.538,0.481,0.443,0.482,cifar_sign_quality,cifar_cnn,,fixed,2,,3700,83700,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.658523447,1.624828101,1.644660284,0.4107,0.4107,0.211,1.970875197,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3507476809,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.399,0.452,0.211,0.242,0.303,0.445,0.554,0.466,0.552,0.483,cifar_sign_quality,cifar_cnn,,fixed,3,,3800,83800,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.657388258,1.623613623,1.639005389,0.4165,0.4165,0.213,1.979735046,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3490847063,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.479,0.535,0.213,0.267,0.264,0.414,0.513,0.487,0.504,0.489,cifar_sign_quality,cifar_cnn,,fixed,4,,3900,83900,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.656566932,1.622585315,1.627157388,0.4185,0.4185,0.263,1.97834055,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3481829872,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.45,0.562,0.281,0.284,0.263,0.362,0.586,0.434,0.519,0.444,cifar_sign_quality,cifar_cnn,,fixed,5,,4000,84000,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.655657126,1.621911841,1.630010925,0.4159,0.4159,0.227,1.971268697,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3517746643,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.463,0.524,0.227,0.227,0.385,0.428,0.508,0.432,0.497,0.468,cifar_sign_quality,cifar_cnn,,fixed,6,,4100,84100,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.646870909,1.613172095,1.632673846,0.4182,0.4182,0.242,1.970558143,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3488749182,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.462,0.538,0.242,0.304,0.308,0.421,0.494,0.453,0.474,0.486,cifar_sign_quality,cifar_cnn,,fixed,7,,4200,84200,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.663024969,1.629101416,1.635508429,0.4107,0.4107,0.231,1.986258835,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3517679425,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.407,0.536,0.231,0.301,0.25,0.443,0.484,0.461,0.472,0.522,cifar_sign_quality,cifar_cnn,,fixed,8,,4300,84300,quality-selected,p14
cifar_cnn,sign_ef,20570,120,5,0.05,1.646973013,1.613527869,1.642932245,0.4132,0.4132,0.24,1.983851103,24722400,24799200,25457504,254613440,50256704,279412640,1200,0,0,0.3498688958,120,0,0.999,0.025,0.005,0.2,0.01,0.01,1,1,0.509,0.583,0.262,0.271,0.24,0.396,0.547,0.475,0.424,0.425,cifar_sign_quality,cifar_cnn,,fixed,9,,4400,84400,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5774595234,0.5749237537,0.6064292789,0.7749,0.7749,0.238,0.9265806185,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3306914164,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.757,0.933,0.618,0.817,0.808,0.856,0.238,0.861,0.912,0.949,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,0,,2500,72500,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.565174462,0.5626351237,0.6045325398,0.7764,0.7764,0.227,0.9130095596,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3307441005,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.773,0.942,0.64,0.801,0.789,0.893,0.227,0.819,0.93,0.95,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,1,,2600,72600,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5603420051,0.5578110814,0.6029420495,0.7753,0.7753,0.228,0.9113694212,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3325003531,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.778,0.934,0.684,0.81,0.733,0.86,0.228,0.867,0.915,0.944,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,2,,2700,72700,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5704392871,0.567909658,0.6030660868,0.7744,0.7744,0.276,0.9222683568,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3299337637,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.785,0.933,0.668,0.821,0.67,0.879,0.276,0.857,0.915,0.94,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,3,,2800,72800,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5778052414,0.5752756596,0.6018692255,0.7748,0.7748,0.283,0.9326404089,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3299989503,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.781,0.936,0.606,0.835,0.725,0.869,0.283,0.87,0.908,0.935,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,4,,2900,72900,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5812917151,0.5787588954,0.6031044126,0.7761,0.7761,0.21,0.9297366722,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3318982649,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.78,0.933,0.715,0.859,0.678,0.866,0.21,0.863,0.915,0.942,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,5,,3000,73000,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5579829585,0.5554574132,0.6029367447,0.7781,0.7781,0.347,0.9112840366,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3296962442,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.755,0.937,0.635,0.831,0.679,0.877,0.347,0.866,0.915,0.939,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,6,,3100,73100,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5924661305,0.5899336934,0.60292238,0.7754,0.7754,0.237,0.9410008912,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3279541846,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.788,0.936,0.687,0.825,0.697,0.868,0.237,0.847,0.915,0.954,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,7,,3200,73200,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5784282301,0.5758872032,0.6019699574,0.7769,0.7769,0.301,0.9285142281,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.328886196,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.759,0.939,0.629,0.855,0.697,0.854,0.301,0.878,0.917,0.94,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,8,,3300,73300,quality-selected,p14
cnn,dense,14538,80,5,0.1,0.5871737777,0.5846369863,0.6026773453,0.779,0.779,0.317,0.9310807675,372172800,372224000,37687680,376902400,409911680,749126400,800,0,0,0.3290659968,0,80,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.744,0.926,0.596,0.849,0.762,0.87,0.317,0.872,0.914,0.94,fmnist_cnn_dense_quality,fmnist_cnn,,fixed,9,,3400,73400,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.588986463,0.5863926411,0.6179442406,0.7701,0.7701,0.245,0.9743450937,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3410567635,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.755,0.924,0.61,0.821,0.785,0.844,0.245,0.861,0.912,0.944,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,0,,2500,72500,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.5764963067,0.5739063621,0.6145104766,0.7719,0.7719,0.255,0.9599639256,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3411209632,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.765,0.934,0.635,0.816,0.735,0.881,0.255,0.836,0.921,0.941,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,1,,2600,72600,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.5739450757,0.5713556409,0.6170065403,0.7698,0.7698,0.205,0.9585448201,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3431043029,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.782,0.928,0.676,0.8,0.738,0.859,0.205,0.853,0.915,0.942,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,2,,2700,72700,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.5855678101,0.5829812288,0.6169756055,0.7694,0.7694,0.266,0.9699122618,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3401231164,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.789,0.931,0.657,0.81,0.675,0.863,0.266,0.85,0.91,0.943,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,3,,2800,72800,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.5935050913,0.5909222364,0.6151180267,0.7716,0.7716,0.253,0.9808119549,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3401129525,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.77,0.926,0.633,0.836,0.714,0.879,0.253,0.86,0.908,0.937,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,4,,2900,72900,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.5941021276,0.5915180445,0.6147376895,0.7717,0.7717,0.224,0.977020754,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.342214516,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.769,0.926,0.666,0.845,0.718,0.858,0.224,0.854,0.913,0.944,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,5,,3000,73000,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.5712717427,0.5686971545,0.6166689396,0.7702,0.7702,0.286,0.9590207272,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3399280545,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.766,0.928,0.668,0.82,0.666,0.869,0.286,0.851,0.907,0.941,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,6,,3100,73100,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.6063513077,0.6037648916,0.6158497334,0.7699,0.7699,0.25,0.9885252953,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3383534323,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.78,0.93,0.676,0.811,0.692,0.852,0.25,0.85,0.915,0.943,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,7,,3200,73200,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.5942273659,0.5916396379,0.6162982583,0.7691,0.7691,0.262,0.9749993695,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3387777312,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.757,0.935,0.64,0.838,0.693,0.847,0.262,0.865,0.911,0.943,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,8,,3300,73300,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.5988616276,0.5962679386,0.6151196361,0.7735,0.7735,0.306,0.9778294402,26753600,26804800,27270080,272726400,54074880,299531200,800,0,0,0.3394415387,80,0,0.999,0.025,0.01,0.3,0.05,0.005,0.5,1,0.745,0.922,0.607,0.843,0.724,0.862,0.306,0.872,0.914,0.94,fmnist_cnn_ef_quality,fmnist_cnn,,0.05,9,,3400,73400,quality-selected,p14
cnn,ef_topk,14538,80,5,0.1,0.6316378044,0.6289486885,0.6616643667,0.7564,0.7564,0.198,1.088143192,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.365164679,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.761,0.909,0.617,0.793,0.773,0.827,0.198,0.842,0.896,0.948,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,0,,2500,72500,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6158465485,0.6131501198,0.6555742025,0.7612,0.7612,0.208,1.072549637,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.3650761523,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.755,0.922,0.642,0.824,0.729,0.833,0.208,0.843,0.909,0.947,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,1,,2600,72600,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6135757975,0.6108840704,0.6598610282,0.7572,0.7572,0.177,1.072665066,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.367670546,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.774,0.922,0.654,0.779,0.736,0.848,0.177,0.831,0.904,0.947,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,2,,2700,72700,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6293474081,0.6266704798,0.6592848301,0.7557,0.7557,0.197,1.084272878,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.3642135313,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.779,0.92,0.669,0.789,0.678,0.84,0.197,0.838,0.902,0.945,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,3,,2800,72800,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6372562006,0.634570241,0.6579850316,0.7578,0.7578,0.191,1.09550279,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.36436036,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.775,0.904,0.689,0.809,0.683,0.854,0.191,0.841,0.898,0.934,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,4,,2900,72900,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6374091758,0.6347221732,0.6594185829,0.756,0.756,0.186,1.088062223,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.3661927019,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.76,0.903,0.65,0.836,0.705,0.822,0.186,0.855,0.9,0.943,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,5,,3000,73000,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6107576557,0.6080578566,0.6594811678,0.7592,0.7592,0.258,1.07287446,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.363589507,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.765,0.917,0.673,0.784,0.657,0.855,0.258,0.835,0.901,0.947,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,6,,3100,73100,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6486696815,0.6459718347,0.6583790779,0.76,0.76,0.212,1.101238714,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.3631316704,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.768,0.924,0.661,0.806,0.701,0.838,0.212,0.841,0.901,0.948,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,7,,3200,73200,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6345646745,0.6318781972,0.6582326293,0.7572,0.7572,0.238,1.086050658,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.3630805,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.75,0.924,0.595,0.815,0.723,0.837,0.238,0.843,0.902,0.945,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,8,,3300,73300,traffic-matched,p14
cnn,ef_topk,14538,80,5,0.1,0.6373054669,0.6346039176,0.6565723419,0.7599,0.7599,0.255,1.092103818,5336000,5387200,5852480,58550400,11239680,63937600,800,0,0,0.3643860827,80,0,0.999,0.025,0.01,0.3,0.01,0.005,0.5,1,0.753,0.9,0.629,0.814,0.729,0.828,0.255,0.845,0.9,0.946,fmnist_cnn_ef_traffic,fmnist_cnn,,0.01,9,,3400,73400,traffic-matched,p14
cnn,sign_ef,14538,80,5,0.1,0.6448301369,0.6424371004,0.6717978716,0.7585,0.7585,0.173,1.058706175,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3637531937,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.749,0.915,0.624,0.797,0.795,0.82,0.173,0.858,0.906,0.948,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,0,,2500,72500,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.628060335,0.6256572008,0.667568922,0.7629,0.7629,0.18,1.042926744,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3633794274,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.753,0.925,0.629,0.801,0.78,0.875,0.18,0.825,0.917,0.944,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,1,,2600,72600,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.6268913646,0.6244940162,0.6688270569,0.7603,0.7603,0.153,1.043306256,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3660158578,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.768,0.921,0.678,0.804,0.73,0.839,0.153,0.855,0.912,0.943,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,2,,2700,72700,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.6376234862,0.6352306008,0.6680535078,0.7635,0.7635,0.206,1.050959412,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3621221036,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.781,0.921,0.686,0.806,0.679,0.85,0.206,0.847,0.913,0.946,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,3,,2800,72800,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.6479607209,0.6455684304,0.6663872004,0.7651,0.7651,0.205,1.062212269,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.361902951,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.773,0.922,0.637,0.819,0.749,0.833,0.205,0.861,0.909,0.943,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,4,,2900,72900,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.6477834567,0.6453842521,0.6673590541,0.7606,0.7606,0.16,1.061312023,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3648396591,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.756,0.921,0.671,0.848,0.703,0.834,0.16,0.853,0.912,0.948,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,5,,3000,73000,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.6263465254,0.6239624023,0.669062674,0.7643,0.7643,0.25,1.042765805,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3626949961,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.753,0.923,0.667,0.816,0.683,0.847,0.25,0.857,0.907,0.94,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,6,,3100,73100,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.6585728926,0.6561797857,0.6674873829,0.7616,0.7616,0.196,1.070254337,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3601918695,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.773,0.924,0.676,0.81,0.702,0.829,0.196,0.846,0.911,0.949,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,7,,3200,73200,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.6391562403,0.6367464066,0.6634420753,0.7633,0.7633,0.197,1.054549426,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3610226535,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.753,0.925,0.648,0.835,0.738,0.818,0.197,0.864,0.912,0.943,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,8,,3300,73300,quality-selected,p14
cnn,sign_ef,14538,80,5,0.1,0.6500386092,0.6476417184,0.6661209464,0.765,0.765,0.221,1.062833877,11656000,11707200,12172480,121750400,23879680,133457600,800,0,0,0.3624224549,80,0,0.999,0.025,0.01,0.3,0.025,0.005,0.5,1,0.747,0.91,0.63,0.835,0.76,0.829,0.221,0.867,0.91,0.941,fmnist_cnn_sign_quality,fmnist_cnn,,fixed,9,,3400,73400,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4663277005,0.4625716805,0.4981310666,0.8206,0.8206,0.513,0.7543407005,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3319391043,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.838,0.946,0.654,0.839,0.809,0.875,0.513,0.826,0.945,0.961,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,0,,2500,72500,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4616241721,0.4578243792,0.4952260852,0.8233,0.8233,0.532,0.7458294949,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3330554241,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.814,0.946,0.643,0.872,0.796,0.883,0.532,0.862,0.94,0.945,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,1,,2600,72600,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4414073146,0.4376244247,0.4968200326,0.8231,0.8231,0.522,0.7360849285,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3346146352,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.81,0.934,0.684,0.888,0.764,0.853,0.522,0.889,0.946,0.941,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,2,,2700,72700,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4573844836,0.4535876811,0.4969631433,0.8238,0.8238,0.488,0.7416366223,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.330124106,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.789,0.946,0.683,0.874,0.814,0.89,0.488,0.897,0.943,0.914,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,3,,2800,72800,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4749399727,0.4711435139,0.4956840873,0.8257,0.8257,0.514,0.7608875067,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3294456332,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.826,0.941,0.728,0.853,0.752,0.903,0.514,0.882,0.94,0.918,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,4,,2900,72900,quality-selected,p14
